Date;Time;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth
01/01/2005;01:00;0;0;0;1;298.07;82.97;989.68;4.49;69.57;0.654637;0.000000;0.000000
01/01/2005;02:00;1;3;11;5;298.00;83.46;990.14;4.15;71.14;0.844170;0.000000;0.000000
01/01/2005;03:00;49;130;240;5;298.09;83.38;990.69;4.26;72.64;1.149400;0.000000;0.000000
01/01/2005;04:00;137;368;552;5;298.21;82.96;991.09;4.36;72.90;1.433109;0.000000;0.000000
01/01/2005;05:00;208;606;839;5;298.35;82.52;991.33;4.56;70.64;1.531028;0.000000;0.000000
01/01/2005;06:00;281;814;1083;2;298.49;82.07;991.39;4.64;65.61;1.477002;0.000000;0.000000
01/01/2005;07:00;437;972;1267;2;298.61;81.59;991.31;4.62;59.00;1.287500;0.000000;0.000000
01/01/2005;08:00;558;1068;1377;2;298.70;81.23;991.02;4.52;55.09;1.126196;0.000000;0.000000
01/01/2005;09:00;557;1095;1408;2;298.94;79.82;990.70;4.38;55.76;0.846963;0.000000;0.000000
01/01/2005;10:00;551;1050;1356;2;299.23;78.21;990.18;4.15;59.74;0.609287;0.000000;0.000000
01/01/2005;11:00;267;937;1224;2;299.46;76.91;989.68;3.96;63.95;0.453437;0.000000;0.000000
01/01/2005;12:00;143;765;1024;2;299.53;76.54;989.33;3.92;66.19;0.356652;0.000000;0.000000
01/01/2005;13:00;106;549;766;2;299.41;77.11;989.35;4.00;65.85;0.370552;0.000000;0.000000
01/01/2005;14:00;71;309;470;2;299.07;79.03;989.70;4.18;64.44;0.500809;0.000000;0.000000
01/01/2005;15:00;24;80;156;2;298.66;81.37;990.29;4.41;62.32;0.512840;0.000000;0.000000
01/01/2005;16:00;0;0;0;1;298.41;82.85;990.78;4.63;61.14;0.456841;0.000000;0.000000
01/01/2005;17:00;0;0;0;1;298.33;83.42;991.12;4.91;61.20;0.448113;0.000000;0.000000
01/01/2005;18:00;0;0;0;1;298.31;83.67;991.36;5.17;61.74;0.453033;0.000000;0.000000
01/01/2005;19:00;0;0;0;1;298.32;83.81;991.41;5.38;61.86;0.466030;0.000000;0.000000
01/01/2005;20:00;0;0;0;1;298.30;83.90;991.01;5.42;61.49;0.417655;0.000000;0.000000
01/01/2005;21:00;0;0;0;1;298.29;83.89;990.47;5.27;60.89;0.521807;0.000000;0.000000
01/01/2005;22:00;0;0;0;1;298.24;83.86;989.90;4.98;60.72;0.419065;0.000000;0.000000
01/01/2005;23:00;0;0;0;1;298.17;84.11;989.54;4.78;61.14;0.503883;0.000000;0.000000
01/01/2005;24:00:00;0;0;0;1;298.13;84.37;989.36;4.75;63.08;0.541785;0.000000;0.000000
02/01/2005;01:00;0;0;0;1;298.10;84.58;989.30;4.86;66.46;0.583942;0.000000;0.000000
02/01/2005;02:00;1;3;10;5;298.10;84.61;989.50;5.09;70.14;0.462178;0.000000;0.000000
02/01/2005;03:00;44;130;240;5;298.32;83.78;990.08;5.71;71.35;0.532596;0.000000;0.000000
02/01/2005;04:00;116;367;551;5;298.61;82.19;990.47;6.01;69.40;0.631051;0.000000;0.000000
02/01/2005;05:00;170;607;839;5;299.00;80.12;990.65;6.28;66.03;0.656206;0.000000;0.000000
02/01/2005;06:00;294;815;1083;2;299.26;78.83;990.61;6.43;62.44;0.688831;0.000000;0.000000
02/01/2005;07:00;670;974;1267;2;299.45;78.03;990.37;6.51;59.57;0.643850;0.000000;0.000000
02/01/2005;08:00;617;1071;1377;2;299.56;77.52;989.92;6.45;57.22;0.635093;0.000000;0.000000
02/01/2005;09:00;552;1097;1408;2;299.61;77.46;989.46;6.31;55.49;0.585169;0.000000;0.000000
02/01/2005;10:00;290;1052;1356;2;299.62;77.46;988.93;6.12;54.25;0.563022;0.000000;0.000000
02/01/2005;11:00;198;939;1224;2;299.51;77.78;988.48;5.86;52.71;0.548189;0.000000;0.000000
02/01/2005;12:00;170;766;1023;2;299.39;77.98;988.06;5.63;52.11;0.498127;0.000000;0.000000
02/01/2005;13:00;164;549;766;2;299.15;78.73;987.97;5.48;52.62;0.435258;0.000000;0.000000
02/01/2005;14:00;71;307;470;2;298.85;79.86;988.27;5.45;54.19;0.409445;0.000000;0.000000
02/01/2005;15:00;23;79;155;2;298.53;81.00;988.83;5.53;56.19;0.341445;0.000000;0.000000
02/01/2005;16:00;0;0;0;1;298.25;82.11;989.34;5.77;57.03;0.297595;0.000000;0.000000
02/01/2005;17:00;0;0;0;1;298.11;82.86;989.68;6.15;56.76;0.311143;0.000000;0.000000
02/01/2005;18:00;0;0;0;1;298.08;83.32;989.95;6.44;55.89;0.336859;0.000000;0.000000
02/01/2005;19:00;0;0;0;1;298.10;83.46;990.03;6.57;54.29;0.322512;0.000000;0.000000
02/01/2005;20:00;0;0;0;1;298.10;83.74;989.65;6.50;52.17;0.373918;0.000000;0.000000
02/01/2005;21:00;0;0;0;1;298.07;84.01;989.19;6.28;49.92;0.425217;0.000000;0.000000
02/01/2005;22:00;0;0;0;1;298.05;84.15;988.78;5.91;49.04;0.394619;0.000000;0.000000
02/01/2005;23:00;0;0;0;1;298.05;84.10;988.47;5.57;49.19;0.438587;0.000000;0.000000
02/01/2005;24:00:00;0;0;0;1;298.06;84.10;988.33;5.33;49.66;0.452685;0.000000;0.000000
03/01/2005;01:00;0;0;0;1;298.08;84.03;988.27;5.29;50.77;0.426724;0.000000;0.000000
03/01/2005;02:00;1;3;9;5;298.10;84.04;988.55;5.40;52.31;0.356243;0.000000;0.000000
03/01/2005;03:00;36;129;234;5;298.37;83.11;988.98;5.95;53.51;0.462342;0.000000;0.000000
03/01/2005;04:00;84;367;546;5;298.67;81.78;989.32;6.41;52.37;0.480044;0.000000;0.000000
03/01/2005;05:00;118;605;834;2;298.99;80.42;989.55;6.93;49.38;0.482351;0.000000;0.000000
03/01/2005;06:00;180;813;1079;2;299.34;79.03;989.62;7.28;45.74;0.507294;0.000000;0.000000
03/01/2005;07:00;416;971;1264;2;299.60;78.08;989.50;7.46;42.19;0.493701;0.000000;0.000000
03/01/2005;08:00;515;1068;1376;2;299.83;77.34;989.11;7.43;38.88;0.495133;0.000000;0.000000
03/01/2005;09:00;632;1095;1408;2;300.01;76.91;988.68;7.27;36.10;0.512853;0.000000;0.000000
03/01/2005;10:00;310;1050;1357;2;300.10;76.85;988.29;6.83;33.88;0.585033;0.000000;0.000000
03/01/2005;11:00;189;938;1227;2;300.14;76.81;987.88;6.21;32.66;0.671915;0.000000;0.000000
03/01/2005;12:00;261;766;1027;2;300.05;77.22;987.70;5.59;32.95;0.676943;0.000000;0.000000
03/01/2005;13:00;137;549;770;2;299.80;78.30;987.82;5.17;35.51;0.747759;0.000000;0.000000
03/01/2005;14:00;114;307;474;2;299.52;79.59;988.25;5.04;40.44;0.716870;0.000000;0.000000
03/01/2005;15:00;52;80;160;2;299.24;80.97;988.84;5.12;46.05;0.702999;0.000000;0.000000
03/01/2005;16:00;0;0;0;1;299.06;82.03;989.41;5.41;48.63;0.541674;0.000000;0.000000
03/01/2005;17:00;0;0;0;1;298.98;82.82;989.91;5.78;48.23;0.583853;0.000000;0.000000
03/01/2005;18:00;0;0;0;1;298.94;83.34;990.29;6.06;46.63;0.605590;0.000000;0.000000
03/01/2005;19:00;0;0;0;1;298.89;83.79;990.38;6.30;44.56;0.627447;0.000000;0.000000
03/01/2005;20:00;0;0;0;1;298.85;84.03;989.87;6.54;43.21;0.626158;0.000000;0.000000
03/01/2005;21:00;0;0;0;1;298.81;84.13;989.29;6.69;41.83;0.652713;0.000000;0.000000
03/01/2005;22:00;0;0;0;1;298.78;84.33;988.96;6.50;39.83;0.699735;0.000000;0.000000
03/01/2005;23:00;0;0;0;1;298.75;84.51;988.82;6.18;38.00;0.715791;0.000000;0.000000
03/01/2005;24:00:00;0;0;0;1;298.73;84.66;988.82;5.93;36.36;0.710073;0.000000;0.000000
04/01/2005;01:00;0;0;0;1;298.70;84.94;989.01;5.78;34.27;0.724212;0.000000;0.000000
04/01/2005;02:00;1;3;9;5;298.69;85.14;989.44;5.70;32.39;0.721014;0.000000;0.000000
04/01/2005;03:00;47;129;233;5;298.87;84.58;990.05;5.99;31.37;0.640534;0.000000;0.000000
04/01/2005;04:00;134;368;545;5;299.08;83.59;990.43;6.32;31.30;0.607470;0.000000;0.000000
04/01/2005;05:00;202;605;834;5;299.34;82.27;990.66;6.62;30.26;0.572244;0.000000;0.000000
04/01/2005;06:00;284;812;1079;2;299.59;81.00;990.80;6.82;28.50;0.489091;0.000000;0.000000
04/01/2005;07:00;360;971;1264;2;299.86;79.87;990.77;6.88;26.37;0.471444;0.000000;0.000000
04/01/2005;08:00;545;1068;1376;2;300.02;79.26;990.55;6.78;24.07;0.485194;0.000000;0.000000
04/01/2005;09:00;895;1095;1408;2;300.07;79.20;990.30;6.63;21.61;0.541932;0.000000;0.000000
04/01/2005;10:00;1049;1050;1357;2;300.06;79.38;990.04;6.32;17.33;0.694671;0.000000;0.000000
04/01/2005;11:00;939;937;1227;2;300.03;79.63;989.78;5.91;12.64;0.834027;0.000000;0.000000
04/01/2005;12:00;696;765;1027;2;299.87;80.33;989.60;5.52;9.60;0.926386;0.000000;0.000000
04/01/2005;13:00;349;547;770;2;299.59;81.73;989.68;5.14;8.77;1.061374;0.000000;0.000000
04/01/2005;14:00;93;305;474;2;299.31;83.18;990.09;4.70;9.49;1.174257;0.000000;0.000000
04/01/2005;15:00;24;78;159;2;299.08;84.32;990.72;4.22;11.67;1.115233;0.000000;0.000000
04/01/2005;16:00;0;0;0;5;298.91;85.24;991.31;3.99;14.47;1.076061;0.000000;0.000000
04/01/2005;17:00;0;0;0;1;298.84;85.74;991.74;4.12;17.22;1.119656;0.000000;0.000000
04/01/2005;18:00;0;0;0;1;298.78;86.30;992.13;4.28;20.89;1.148721;0.000000;0.000000
04/01/2005;19:00;0;0;0;1;298.75;86.76;992.23;4.63;24.41;1.059772;0.000000;0.000000
04/01/2005;20:00;0;0;0;1;298.73;86.99;991.58;5.13;27.68;0.926934;0.000000;0.000000
04/01/2005;21:00;0;0;0;1;298.79;87.16;990.74;5.60;28.98;1.021788;0.000000;0.000000
04/01/2005;22:00;0;0;0;1;298.91;87.16;990.30;5.68;25.63;1.354111;0.000000;0.000000
04/01/2005;23:00;0;0;0;1;298.98;87.36;990.12;5.47;20.12;1.506214;0.000000;0.000000
04/01/2005;24:00:00;0;0;0;1;299.03;87.84;990.06;5.15;15.93;1.503188;0.000000;0.000000
05/01/2005;01:00;0;0;0;1;299.09;87.94;990.18;5.17;13.52;1.292020;0.000000;0.000000
05/01/2005;02:00;2;2;7;5;299.12;88.06;990.54;5.27;13.98;1.099063;0.000000;0.000000
05/01/2005;03:00;64;123;227;5;299.25;87.63;991.09;5.58;16.58;0.894230;0.000000;0.000000
05/01/2005;04:00;366;362;540;5;299.39;86.67;991.39;6.04;18.46;0.706587;0.000000;0.000000
05/01/2005;05:00;628;602;829;2;299.53;85.66;991.35;6.43;19.32;0.416512;0.000000;0.000000
05/01/2005;06:00;842;812;1075;2;299.69;84.45;991.08;6.80;19.18;0.253991;0.000000;0.000000
05/01/2005;07:00;998;973;1262;2;299.82;83.36;990.56;7.08;18.27;0.194551;0.000000;0.000000
05/01/2005;08:00;1106;1072;1375;2;299.93;82.69;989.93;7.23;17.02;0.158207;0.000000;0.000000
05/01/2005;09:00;922;1101;1408;2;300.01;82.25;989.45;7.19;15.51;0.132605;0.000000;0.000000
05/01/2005;10:00;569;1058;1359;2;300.04;82.15;989.15;7.01;13.58;0.136884;0.000000;0.000000
05/01/2005;11:00;517;946;1230;2;300.04;82.35;988.99;6.66;11.44;0.156398;0.000000;0.000000
05/01/2005;12:00;347;773;1030;2;299.98;82.82;988.92;6.30;9.78;0.195980;0.000000;0.000000
05/01/2005;13:00;145;556;774;2;299.89;83.46;988.99;5.95;9.36;0.183126;0.000000;0.000000
05/01/2005;14:00;199;314;478;2;299.78;84.36;989.37;5.68;10.50;0.194523;0.000000;0.000000
05/01/2005;15:00;27;83;163;2;299.63;85.63;989.86;5.45;12.82;0.237037;0.000000;0.000000
05/01/2005;16:00;0;0;0;5;299.43;87.19;990.24;5.13;14.31;0.323084;0.000000;0.000000
05/01/2005;17:00;0;0;0;1;299.35;87.70;990.54;5.26;14.77;0.209667;0.000000;0.000000
05/01/2005;18:00;0;0;0;1;299.30;88.19;990.75;5.52;14.82;0.272651;0.000000;0.000000
05/01/2005;19:00;0;0;0;1;299.27;88.60;990.73;5.79;13.84;0.288209;0.000000;0.000000
05/01/2005;20:00;0;0;0;1;299.20;89.08;990.17;6.01;12.57;0.298861;0.000000;0.000000
05/01/2005;21:00;0;0;0;1;299.20;88.61;989.40;6.51;10.92;0.326763;0.000000;0.000000
05/01/2005;22:00;0;0;0;1;299.05;89.22;988.76;6.56;10.28;0.314744;0.000000;0.000000
05/01/2005;23:00;0;0;0;1;299.08;88.73;988.43;6.75;9.62;0.280492;0.000000;0.000000
05/01/2005;24:00:00;0;0;0;1;299.07;88.33;988.34;6.75;8.39;0.290121;0.000000;0.000000
06/01/2005;01:00;0;0;0;1;299.04;88.25;988.55;6.48;6.26;0.292176;0.000000;0.000000
06/01/2005;02:00;2;2;7;5;299.02;88.09;988.92;6.27;4.00;0.295670;0.000000;0.000000
06/01/2005;03:00;64;122;226;5;299.20;87.18;989.19;6.50;4.12;0.283312;0.000000;0.000000
06/01/2005;04:00;367;361;539;5;299.37;86.17;989.15;6.60;5.79;0.235908;0.000000;0.000000
06/01/2005;05:00;630;602;829;2;299.60;84.94;989.23;6.69;3.88;0.225628;0.000000;0.000000
06/01/2005;06:00;844;813;1075;2;299.89;83.77;989.27;6.75;359.12;0.174890;0.000000;0.000000
06/01/2005;07:00;1001;975;1262;2;300.23;82.37;988.98;6.69;353.18;0.184785;0.000000;0.000000
06/01/2005;08:00;1110;1074;1375;2;300.43;81.57;988.58;6.49;348.87;0.153395;0.000000;0.000000
06/01/2005;09:00;1148;1103;1408;2;300.56;81.24;988.17;6.19;348.27;0.126883;0.000000;0.000000
06/01/2005;10:00;1077;1060;1359;2;300.64;81.02;987.75;5.92;347.91;0.068014;0.000000;0.000000
06/01/2005;11:00;994;948;1230;2;300.65;81.02;987.33;5.71;347.24;0.072214;0.000000;0.000000
06/01/2005;12:00;828;775;1030;2;300.60;81.23;987.03;5.54;347.77;0.048204;0.000000;0.000000
06/01/2005;13:00;607;557;774;2;300.48;81.80;987.00;5.35;348.60;0.058949;0.000000;0.000000
06/01/2005;14:00;329;313;477;2;300.26;83.07;987.38;5.11;348.08;0.083017;0.000000;0.000000
06/01/2005;15:00;72;82;162;2;299.93;85.33;987.90;4.86;346.97;0.105730;0.000000;0.000000
06/01/2005;16:00;0;0;0;5;299.64;87.54;988.29;4.87;347.87;0.172300;0.000000;0.000000
06/01/2005;17:00;0;0;0;1;299.50;88.61;988.44;5.23;349.96;0.204535;0.000000;0.000000
06/01/2005;18:00;0;0;0;1;299.41;89.03;988.73;5.62;349.93;0.237530;0.000000;0.000000
06/01/2005;19:00;0;0;0;1;299.36;89.34;988.87;5.96;348.62;0.306155;0.000000;0.000000
06/01/2005;20:00;0;0;0;1;299.24;89.39;988.43;6.26;346.22;0.344693;0.000000;0.000000
06/01/2005;21:00;0;0;0;1;299.17;89.43;987.82;6.41;344.16;0.426371;0.000000;0.000000
06/01/2005;22:00;0;0;0;1;299.13;89.07;987.38;6.61;341.41;0.391429;0.000000;0.000000
06/01/2005;23:00;0;0;0;1;299.09;88.81;987.18;6.58;338.26;0.415715;0.000000;0.000000
06/01/2005;24:00:00;0;0;0;1;299.13;88.12;987.01;6.69;334.71;0.397099;0.000000;0.000000
07/01/2005;01:00;0;0;0;1;299.04;87.99;986.98;6.51;330.89;0.329768;0.000000;0.000000
07/01/2005;02:00;1;2;6;5;299.07;87.51;987.17;6.40;327.32;0.309690;0.000000;0.000000
07/01/2005;03:00;52;112;219;5;299.21;86.79;987.40;6.51;324.10;0.300323;0.000000;0.000000
07/01/2005;04:00;190;348;533;5;299.31;85.99;987.42;6.50;321.50;0.260631;0.000000;0.000000
07/01/2005;05:00;187;590;824;2;299.51;85.03;987.37;6.44;318.57;0.243995;0.000000;0.000000
07/01/2005;06:00;104;803;1071;2;299.84;83.60;987.29;6.48;314.03;0.254865;0.000000;0.000000
07/01/2005;07:00;470;966;1259;2;300.10;82.55;987.06;6.54;307.75;0.322855;0.000000;0.000000
07/01/2005;08:00;953;1067;1374;2;300.28;81.89;986.77;6.59;300.60;0.348783;0.000000;0.000000
07/01/2005;09:00;540;1098;1408;2;300.32;81.58;986.47;6.53;293.53;0.488600;0.000000;0.000000
07/01/2005;10:00;943;1056;1360;2;300.28;81.24;986.12;6.19;286.51;0.490252;0.000000;0.000000
07/01/2005;11:00;958;945;1232;2;300.25;80.62;985.70;5.62;278.88;0.491987;0.000000;0.000000
07/01/2005;12:00;592;774;1034;2;300.11;80.24;985.47;4.99;270.24;0.393288;0.000000;0.000000
07/01/2005;13:00;329;557;778;2;299.93;79.78;985.49;4.40;260.07;0.326186;0.000000;0.000000
07/01/2005;14:00;128;315;482;2;299.73;79.46;985.91;3.89;248.23;0.227708;0.000000;0.000000
07/01/2005;15:00;26;84;166;2;299.47;79.41;986.49;3.43;236.55;0.151144;0.000000;0.000000
07/01/2005;16:00;0;0;0;5;299.24;79.66;986.92;3.12;227.43;0.106523;0.000000;0.000000
07/01/2005;17:00;0;0;0;1;299.09;79.52;987.18;2.84;220.08;0.082507;0.000000;0.000000
07/01/2005;18:00;0;0;0;1;298.98;79.57;987.40;2.37;210.61;0.053411;0.000000;0.000000
07/01/2005;19:00;0;0;0;1;298.89;79.76;987.40;1.90;199.86;0.032762;0.000000;0.000000
07/01/2005;20:00;0;0;0;1;298.79;79.90;986.96;1.64;195.83;0.037730;0.000000;0.000000
07/01/2005;21:00;0;0;0;1;298.72;80.30;986.53;1.64;205.87;0.033045;0.000000;0.000000
07/01/2005;22:00;0;0;0;1;298.63;81.23;986.46;2.02;216.41;0.084023;0.000000;0.000000
07/01/2005;23:00;0;0;0;1;298.53;82.14;986.54;2.49;216.84;0.153738;0.000000;0.000000
07/01/2005;24:00:00;0;0;0;1;298.42;82.81;986.70;2.76;210.51;0.197486;0.000000;0.000000
08/01/2005;01:00;0;0;0;1;298.33;83.03;986.86;2.83;199.23;0.176950;0.000000;0.000000
08/01/2005;02:00;1;2;5;5;298.27;83.16;987.22;2.90;187.09;0.154842;0.000000;0.000000
08/01/2005;03:00;59;124;218;5;298.46;82.29;987.73;3.17;177.84;0.156592;0.000000;0.000000
08/01/2005;04:00;372;366;532;2;298.62;81.43;988.11;3.13;170.94;0.200057;0.000000;0.000000
08/01/2005;05:00;588;606;823;2;298.88;79.63;988.45;2.80;164.69;0.190290;0.000000;0.000000
08/01/2005;06:00;405;817;1071;2;299.19;77.42;988.58;2.31;159.92;0.234478;0.000000;0.000000
08/01/2005;07:00;444;978;1259;2;299.49;75.61;988.56;1.83;157.41;0.251253;0.000000;0.000000
08/01/2005;08:00;407;1078;1374;2;299.74;74.29;988.42;1.43;154.28;0.253580;0.000000;0.000000
08/01/2005;09:00;424;1107;1408;2;299.90;73.65;988.31;1.10;148.96;0.267469;0.000000;0.000000
08/01/2005;10:00;297;1064;1360;2;299.93;73.83;988.07;1.03;139.43;0.306930;0.000000;0.000000
08/01/2005;11:00;342;953;1232;2;299.84;74.68;987.82;1.19;132.69;0.332026;0.000000;0.000000
08/01/2005;12:00;265;781;1033;2;299.66;76.11;987.74;1.59;126.60;0.359283;0.000000;0.000000
08/01/2005;13:00;186;563;777;2;299.50;77.66;987.80;2.20;119.35;0.309158;0.000000;0.000000
08/01/2005;14:00;102;320;481;2;299.41;79.08;988.07;2.84;113.62;0.290291;0.000000;0.000000
08/01/2005;15:00;28;87;165;2;299.27;80.70;988.54;3.28;110.75;0.315455;0.000000;0.000000
08/01/2005;16:00;0;0;0;5;299.13;82.01;989.07;3.46;110.90;0.301063;0.000000;0.000000
08/01/2005;17:00;0;0;0;1;299.05;82.81;989.59;3.55;109.69;0.347155;0.000000;0.000000
08/01/2005;18:00;0;0;0;1;299.01;83.44;990.04;3.60;107.24;0.457476;0.000000;0.000000
08/01/2005;19:00;0;0;0;1;298.98;84.11;990.22;3.60;105.23;0.439879;0.000000;0.000000
08/01/2005;20:00;0;0;0;1;298.97;84.70;989.70;3.56;102.82;0.516297;0.000000;0.000000
08/01/2005;21:00;0;0;0;1;298.99;85.20;989.01;3.53;99.78;0.514014;0.000000;0.000000
08/01/2005;22:00;0;0;0;1;299.04;85.51;988.44;3.45;95.66;0.516466;0.000000;0.000000
08/01/2005;23:00;0;0;0;1;299.13;85.51;988.10;3.31;91.74;0.546225;0.000000;0.000000
08/01/2005;24:00:00;0;0;0;1;299.23;85.33;988.10;3.10;85.90;0.543475;0.000000;0.000000
09/01/2005;01:00;0;0;0;1;299.31;85.14;988.32;2.88;78.60;0.539538;0.000000;0.000000
09/01/2005;02:00;0;1;5;5;299.39;84.89;988.88;2.66;71.85;0.540887;0.000000;0.000000
09/01/2005;03:00;30;116;217;5;299.63;84.08;989.66;2.57;65.04;0.533046;0.000000;0.000000
09/01/2005;04:00;63;353;531;5;299.86;82.92;990.19;2.52;57.04;0.523940;0.000000;0.000000
09/01/2005;05:00;60;595;823;2;300.15;81.23;990.52;2.63;47.37;0.493570;0.000000;0.000000
09/01/2005;06:00;136;807;1071;2;300.42;79.84;990.69;2.93;40.93;0.467220;0.000000;0.000000
09/01/2005;07:00;303;970;1259;2;300.63;78.61;990.56;3.33;37.30;0.465623;0.000000;0.000000
09/01/2005;08:00;479;1071;1374;2;300.87;77.75;990.36;3.70;34.37;0.477157;0.000000;0.000000
09/01/2005;09:00;321;1102;1408;2;300.97;77.81;990.18;3.91;30.90;0.514868;0.000000;0.000000
09/01/2005;10:00;239;1060;1360;2;301.01;77.94;989.90;3.96;27.72;0.494632;0.000000;0.000000
09/01/2005;11:00;119;950;1232;2;300.99;77.66;989.56;3.88;25.32;0.603784;0.000000;0.000000
09/01/2005;12:00;112;779;1033;2;300.86;78.07;989.36;3.66;23.36;0.527206;0.000000;0.000000
09/01/2005;13:00;77;562;777;2;300.66;78.46;989.43;3.47;21.88;0.533488;0.000000;0.000000
09/01/2005;14:00;64;318;480;2;300.35;79.57;989.82;3.33;22.69;0.529584;0.000000;0.000000
09/01/2005;15:00;25;85;164;2;300.06;81.04;990.40;3.18;25.49;0.547184;0.000000;0.000000
09/01/2005;16:00;0;0;0;5;299.88;82.11;991.04;3.07;27.44;0.515402;0.000000;0.000000
09/01/2005;17:00;0;0;0;1;299.81;82.40;991.62;3.17;29.72;0.529176;0.000000;0.000000
09/01/2005;18:00;0;0;0;1;299.74;82.71;992.17;3.33;30.71;0.575025;0.000000;0.000000
09/01/2005;19:00;0;0;0;1;299.67;82.91;992.46;3.51;29.15;0.631905;0.000000;0.000000
09/01/2005;20:00;0;0;0;1;299.58;82.77;992.05;3.63;28.84;0.635472;0.000000;0.000000
09/01/2005;21:00;0;0;0;1;299.48;82.63;991.39;3.68;31.56;0.619761;0.000000;0.000000
09/01/2005;22:00;0;0;0;1;299.36;82.38;990.77;3.61;36.28;0.522769;0.000000;0.000000
09/01/2005;23:00;0;0;0;1;299.35;81.80;990.40;3.67;42.14;0.419086;0.000000;0.000000
09/01/2005;24:00:00;0;0;0;1;299.26;81.48;990.26;3.78;46.06;0.304705;0.000000;0.000000
10/01/2005;01:00;0;0;0;1;299.27;80.93;990.52;3.92;49.45;0.213089;0.000000;0.000000
10/01/2005;02:00;1;1;4;5;299.20;80.71;991.01;4.11;52.52;0.154467;0.000000;0.000000
10/01/2005;03:00;54;115;211;5;299.43;79.53;991.44;4.79;53.51;0.132943;0.000000;0.000000
10/01/2005;04:00;344;355;525;5;299.62;78.04;991.73;5.02;52.74;0.116008;0.000000;0.000000
10/01/2005;05:00;604;599;817;5;299.80;76.13;992.05;4.41;51.07;0.096132;0.000000;0.000000
10/01/2005;06:00;816;813;1066;2;299.97;73.85;992.39;3.25;48.87;0.072535;0.000000;0.000000
10/01/2005;07:00;913;978;1256;2;300.24;71.66;992.33;2.33;45.94;0.036972;0.000000;0.000000
10/01/2005;08:00;1095;1081;1372;2;300.51;69.57;991.86;1.77;39.62;0.014953;0.000000;0.000000
10/01/2005;09:00;1003;1113;1409;2;300.74;68.02;991.37;1.54;35.21;0.002982;0.000000;0.000000
10/01/2005;10:00;458;1071;1361;2;300.91;66.89;990.90;1.73;54.35;0.001385;0.000000;0.000000
10/01/2005;11:00;469;960;1235;2;300.92;67.14;990.55;2.37;79.99;0.001278;0.000000;0.000000
10/01/2005;12:00;268;787;1036;2;300.79;68.57;990.47;3.28;96.43;0.002043;0.000000;0.000000
10/01/2005;13:00;128;567;781;2;300.61;70.53;990.64;4.24;105.60;0.022234;0.000000;0.000000
10/01/2005;14:00;75;321;484;5;300.33;72.93;991.13;5.16;108.74;0.064690;0.000000;0.000000
10/01/2005;15:00;27;87;168;5;300.04;75.20;991.77;5.85;108.04;0.104894;0.000000;0.000000
10/01/2005;16:00;0;0;0;5;299.81;76.78;992.29;5.96;104.10;0.129220;0.000000;0.000000
10/01/2005;17:00;0;0;0;1;299.70;77.30;992.64;5.82;99.52;0.142166;0.000000;0.000000
10/01/2005;18:00;0;0;0;1;299.62;77.52;992.95;5.63;95.01;0.114658;0.000000;0.000000
10/01/2005;19:00;0;0;0;1;299.50;77.80;993.01;5.36;91.14;0.113234;0.000000;0.000000
10/01/2005;20:00;0;0;0;1;299.37;78.16;992.47;5.17;88.95;0.131303;0.000000;0.000000
10/01/2005;21:00;0;0;0;1;299.22;78.73;991.72;5.10;88.83;0.123934;0.000000;0.000000
10/01/2005;22:00;0;0;0;1;299.08;79.16;991.07;5.14;89.96;0.110483;0.000000;0.000000
10/01/2005;23:00;0;0;0;1;299.01;79.02;990.78;5.16;91.90;0.082545;0.000000;0.000000
10/01/2005;24:00:00;0;0;0;1;298.80;79.20;990.84;5.07;94.25;0.075734;0.000000;0.000000
11/01/2005;01:00;0;0;0;1;298.76;79.16;991.21;5.03;97.18;0.076259;0.000000;0.000000
11/01/2005;02:00;1;1;4;5;298.66;79.46;991.87;4.89;100.05;0.088272;0.000000;0.000000
11/01/2005;03:00;52;116;209;5;298.86;78.56;992.63;5.03;101.35;0.083993;0.000000;0.000000
11/01/2005;04:00;365;359;525;5;299.07;77.31;993.03;5.10;100.37;0.070155;0.000000;0.000000
11/01/2005;05:00;634;605;817;2;299.29;76.06;993.18;5.13;97.12;0.066051;0.000000;0.000000
11/01/2005;06:00;847;820;1066;2;299.61;74.50;993.05;5.09;92.37;0.078107;0.000000;0.000000
11/01/2005;07:00;1001;986;1256;2;300.00;72.68;992.66;4.97;87.70;0.084383;0.000000;0.000000
11/01/2005;08:00;1067;1089;1372;2;300.32;71.39;992.13;4.83;84.14;0.095422;0.000000;0.000000
11/01/2005;09:00;879;1121;1408;2;300.55;70.50;991.66;4.65;82.19;0.150978;0.000000;0.000000
11/01/2005;10:00;623;1079;1361;2;300.68;69.72;991.29;4.36;81.98;0.179970;0.000000;0.000000
11/01/2005;11:00;528;967;1234;2;300.73;68.81;990.91;3.99;84.23;0.235295;0.000000;0.000000
11/01/2005;12:00;165;793;1036;2;300.69;68.39;990.73;3.70;89.38;0.228634;0.000000;0.000000
11/01/2005;13:00;144;572;780;2;300.55;68.52;990.78;3.62;95.55;0.195908;0.000000;0.000000
11/01/2005;14:00;76;324;483;2;300.28;69.54;991.26;3.69;100.29;0.135721;0.000000;0.000000
11/01/2005;15:00;32;87;167;2;299.89;71.46;991.95;3.76;101.76;0.158798;0.000000;0.000000
